,ADMIN0,ADMIN1,year,month,Retail
1640,Somalia,Awdal,2015,3,-1.999559769589788
1641,Somalia,Awdal,2015,4,-2.036212121366981
1642,Somalia,Awdal,2015,5,-2.115036577514183
1643,Somalia,Awdal,2015,6,-0.5478990896060898
1644,Somalia,Awdal,2015,7,-0.5501874976920685
1645,Somalia,Awdal,2015,8,-0.5477116409613398
1646,Somalia,Awdal,2015,9,-2.0501565206247636
1647,Somalia,Awdal,2016,1,-2.0042098087028393
1648,Somalia,Awdal,2016,10,-0.7323443286010721
1649,Somalia,Awdal,2016,11,-0.7306066000459354
1650,Somalia,Awdal,2016,12,-0.7297939838373652
1651,Somalia,Awdal,2016,2,-1.9428000637052585
1652,Somalia,Awdal,2016,3,-0.7330580140331334
1653,Somalia,Awdal,2016,4,-2.0449900587127683
1654,Somalia,Awdal,2016,5,-0.7478840579039456
1655,Somalia,Awdal,2016,6,-0.7446911408412789
1656,Somalia,Awdal,2016,7,-0.7408907718595862
1657,Somalia,Awdal,2016,8,-0.737199977526067
1658,Somalia,Awdal,2016,9,-0.7344893555107318
1659,Somalia,Awdal,2017,1,-0.7842543326192302
1660,Somalia,Awdal,2017,2,-0.7852534304949501
1661,Somalia,Awdal,2017,3,-0.7333568640419538
1662,Somalia,Awdal,2018,1,-2.9834211832496633
1663,Somalia,Awdal,2018,10,-3.2231734822431135
1664,Somalia,Awdal,2018,11,-3.2870934865489683
1665,Somalia,Awdal,2018,12,-3.2067890956177294
1666,Somalia,Awdal,2018,2,-3.040109053277763
1667,Somalia,Awdal,2018,3,-3.0055947675789647
1668,Somalia,Awdal,2018,5,-3.018531708984459
1669,Somalia,Awdal,2018,6,-3.0817701172594907
1670,Somalia,Awdal,2018,7,-3.09744893840284
1671,Somalia,Awdal,2018,8,-3.097268281710889
1672,Somalia,Awdal,2018,9,-3.1449958731972183
1673,Somalia,Awdal,2019,1,-3.182448235243717
1674,Somalia,Awdal,2019,10,-3.073792729202529
1675,Somalia,Awdal,2019,11,-3.0946177034128306
1676,Somalia,Awdal,2019,12,-3.0960771801183515
1677,Somalia,Awdal,2019,2,-3.1222093457320774
1678,Somalia,Awdal,2019,3,-2.9891943502863363
1679,Somalia,Awdal,2019,4,-2.9692758472030945
1680,Somalia,Awdal,2019,5,-2.9259387340702996
1681,Somalia,Awdal,2019,6,-2.991138256025234
1682,Somalia,Awdal,2019,7,-2.9068944004990707
1683,Somalia,Awdal,2019,8,-3.055511440504186
1684,Somalia,Awdal,2020,1,-3.114487112144307
1685,Somalia,Awdal,2020,2,-3.184524094058782
1686,Somalia,Awdal,2020,3,-3.1466763132728897
1687,Somalia,Bakool,2010,1,1.7526830506863347
1688,Somalia,Bakool,2010,10,0.794836871990356
1689,Somalia,Bakool,2010,11,1.3276311535907854
1690,Somalia,Bakool,2010,12,2.0435520532551497
1691,Somalia,Bakool,2010,2,1.622671747013655
1692,Somalia,Bakool,2010,3,1.5491520474305256
1693,Somalia,Bakool,2010,4,1.4451216712244275
1694,Somalia,Bakool,2010,5,1.2769741947528614
1695,Somalia,Bakool,2010,6,1.3466095057528378
1696,Somalia,Bakool,2010,7,1.3910643711878328
1697,Somalia,Bakool,2010,8,1.1746720812751845
1698,Somalia,Bakool,2010,9,1.0293261986349642
1699,Somalia,Bakool,2011,1,1.982213433943049
1700,Somalia,Bakool,2011,10,1.6561669429841543
1701,Somalia,Bakool,2011,11,1.3979574719439254
1702,Somalia,Bakool,2011,12,1.1883188539232825
1703,Somalia,Bakool,2011,2,2.2854312764760745
1704,Somalia,Bakool,2011,3,2.4615608010909655
1705,Somalia,Bakool,2011,4,3.3578618566972347
1706,Somalia,Bakool,2011,5,4.165554197544221
1707,Somalia,Bakool,2011,6,3.8334082478295133
1708,Somalia,Bakool,2011,7,2.870972344264187
1709,Somalia,Bakool,2011,8,1.815596627532738
1710,Somalia,Bakool,2011,9,1.6587284577979948
1711,Somalia,Bakool,2012,1,0.09031491199764966
1712,Somalia,Bakool,2012,10,0.4879019386101025
1713,Somalia,Bakool,2012,11,0.11652579248649278
1714,Somalia,Bakool,2012,12,-0.46072804647462545
1715,Somalia,Bakool,2012,2,-0.2677265225683657
1716,Somalia,Bakool,2012,3,-0.4556764156698152
1717,Somalia,Bakool,2012,4,-0.4700761465133271
1718,Somalia,Bakool,2012,5,-0.176108719706895
1719,Somalia,Bakool,2012,6,0.14102268801436635
1720,Somalia,Bakool,2012,7,0.2772986179001572
1721,Somalia,Bakool,2012,8,0.3350836025074199
1722,Somalia,Bakool,2012,9,0.6943707021935059
1723,Somalia,Bakool,2013,1,-0.5865059449335397
1724,Somalia,Bakool,2013,10,-0.3575290491244119
1725,Somalia,Bakool,2013,11,-0.006924483538625252
1726,Somalia,Bakool,2013,12,-0.21920217880708398
1727,Somalia,Bakool,2013,2,-0.6686619684648211
1728,Somalia,Bakool,2013,3,-0.059530917237511805
1729,Somalia,Bakool,2013,4,-0.33503654356999674
1730,Somalia,Bakool,2013,5,-0.4557656773154106
1731,Somalia,Bakool,2013,6,-0.34349952450176036
1732,Somalia,Bakool,2013,7,-0.10236098391108911
1733,Somalia,Bakool,2013,8,0.02749743282924237
1734,Somalia,Bakool,2013,9,-0.3547178237612929
1735,Somalia,Bakool,2014,1,-0.21138746098173544
1736,Somalia,Bakool,2014,10,0.7334668780199887
1737,Somalia,Bakool,2014,11,0.9602581424632171
1738,Somalia,Bakool,2014,12,1.4623963842983674
1739,Somalia,Bakool,2014,2,-0.2798534229230585
1740,Somalia,Bakool,2014,3,0.6510738838504784
1741,Somalia,Bakool,2014,4,1.507575173308032
1742,Somalia,Bakool,2014,5,3.142474883607214
1743,Somalia,Bakool,2014,6,2.8572237196765697
1744,Somalia,Bakool,2014,7,2.3634242629300033
1745,Somalia,Bakool,2014,8,1.9979740525774599
1746,Somalia,Bakool,2014,9,1.2873698361023065
1747,Somalia,Bakool,2015,1,0.7727436433390891
1748,Somalia,Bakool,2015,10,0.12466354511053246
1749,Somalia,Bakool,2015,11,0.5628826942050876
1750,Somalia,Bakool,2015,12,0.6781029635849982
1751,Somalia,Bakool,2015,2,-0.015592885630339226
1752,Somalia,Bakool,2015,3,0.08201725921384065
1753,Somalia,Bakool,2015,4,0.08447999670926983
1754,Somalia,Bakool,2015,5,0.15932015957128876
1755,Somalia,Bakool,2015,6,0.3754051952462523
1756,Somalia,Bakool,2015,7,0.3042872935076462
1757,Somalia,Bakool,2015,8,-0.017049457338581403
1758,Somalia,Bakool,2015,9,-0.1554774205524163
1759,Somalia,Bakool,2016,1,0.5418883286241327
1760,Somalia,Bakool,2016,10,1.4995919717544377
1761,Somalia,Bakool,2016,11,1.5748950308686362
1762,Somalia,Bakool,2016,12,1.9451222762819476
1763,Somalia,Bakool,2016,2,0.3943823762153967
1764,Somalia,Bakool,2016,3,0.5150943510899523
1765,Somalia,Bakool,2016,4,0.6153929458111452
1766,Somalia,Bakool,2016,5,1.0409101683892645
1767,Somalia,Bakool,2016,6,1.4047039683822362
1768,Somalia,Bakool,2016,7,1.289510919467233
1769,Somalia,Bakool,2016,8,1.2309408012777843
1770,Somalia,Bakool,2016,9,1.4046890066610445
1771,Somalia,Bakool,2017,1,1.84428155450837
1772,Somalia,Bakool,2017,10,2.0318400867477613
1773,Somalia,Bakool,2017,11,1.875955014591515
1774,Somalia,Bakool,2017,12,0.7638650913088343
1775,Somalia,Bakool,2017,2,1.6593539768619272
1776,Somalia,Bakool,2017,3,1.9120945667590865
1777,Somalia,Bakool,2017,4,2.2907104373462372
1778,Somalia,Bakool,2017,5,2.29257337430455
1779,Somalia,Bakool,2017,6,2.3972156947565324
1780,Somalia,Bakool,2017,7,2.0298167575833954
1781,Somalia,Bakool,2017,8,1.2197673976058678
1782,Somalia,Bakool,2017,9,0.9200285543298328
1783,Somalia,Bakool,2018,1,0.6437003223309361
1784,Somalia,Bakool,2018,10,1.4168768035582735
1785,Somalia,Bakool,2018,11,1.3108853775518663
1786,Somalia,Bakool,2018,12,1.7387849850128152
1787,Somalia,Bakool,2018,2,0.6450097167527101
1788,Somalia,Bakool,2018,3,0.747988637472166
1789,Somalia,Bakool,2018,4,0.8834437501963479
1790,Somalia,Bakool,2018,5,1.3039651553450309
1791,Somalia,Bakool,2018,6,1.4480485413846078
1792,Somalia,Bakool,2018,7,1.6814918105405965
1793,Somalia,Bakool,2018,8,1.64424687424078
1794,Somalia,Bakool,2018,9,1.630412616972991
1795,Somalia,Bakool,2019,1,1.4512846454579722
1796,Somalia,Bakool,2019,10,1.4532292778004274
1797,Somalia,Bakool,2019,11,1.6556576210856773
1798,Somalia,Bakool,2019,12,1.7414330389413104
1799,Somalia,Bakool,2019,2,1.5465929468218318
1800,Somalia,Bakool,2019,3,1.4159728924697728
1801,Somalia,Bakool,2019,4,1.3199300690628695
1802,Somalia,Bakool,2019,5,1.2520527737515994
1803,Somalia,Bakool,2019,6,1.516229560457708
1804,Somalia,Bakool,2019,7,1.4566011142404887
1805,Somalia,Bakool,2019,8,1.4408320928602398
1806,Somalia,Bakool,2020,1,1.7050186774116558
1807,Somalia,Bakool,2020,2,1.766718816799053
1808,Somalia,Bakool,2020,3,1.76016146221819
1809,Somalia,Banaadir,2010,1,0.833520427388313
1810,Somalia,Banaadir,2010,10,-0.2455635637491217
1811,Somalia,Banaadir,2010,11,0.8961692370704902
1812,Somalia,Banaadir,2010,12,0.910190587943348
1813,Somalia,Banaadir,2010,2,0.7607026802617747
1814,Somalia,Banaadir,2010,3,0.7629835485412281
1815,Somalia,Banaadir,2010,4,0.846468885857309
1816,Somalia,Banaadir,2010,5,0.51187167400627
1817,Somalia,Banaadir,2010,6,0.8638445629662613
1818,Somalia,Banaadir,2010,7,0.6845984059663934
1819,Somalia,Banaadir,2010,8,0.1711621597790135
1820,Somalia,Banaadir,2010,9,-0.2155496740473813
1821,Somalia,Banaadir,2011,1,1.164302447687227
1822,Somalia,Banaadir,2011,10,0.6871656906504175
1823,Somalia,Banaadir,2011,11,0.15708632290218782
1824,Somalia,Banaadir,2011,12,0.013249986097190344
1825,Somalia,Banaadir,2011,2,1.2115442226356976
1826,Somalia,Banaadir,2011,3,1.4656415875951745
1827,Somalia,Banaadir,2011,4,2.675363839616168
1828,Somalia,Banaadir,2011,5,2.5802251219129966
1829,Somalia,Banaadir,2011,6,3.9724942079803096
1830,Somalia,Banaadir,2011,7,3.568924283808704
1831,Somalia,Banaadir,2011,8,3.261718696910067
1832,Somalia,Banaadir,2011,9,2.036454614108563
1833,Somalia,Banaadir,2012,1,-0.1723524159012736
1834,Somalia,Banaadir,2012,10,-0.8268867356272346
1835,Somalia,Banaadir,2012,11,-1.0500338588170042
1836,Somalia,Banaadir,2012,12,-1.1770910725937747
1837,Somalia,Banaadir,2012,2,-0.3591852479277973
1838,Somalia,Banaadir,2012,3,-0.6872668944694719
1839,Somalia,Banaadir,2012,4,-0.3523448877433407
1840,Somalia,Banaadir,2012,5,-0.3513649210600793
1841,Somalia,Banaadir,2012,6,-0.6407421621333237
1842,Somalia,Banaadir,2012,7,-0.4817105974304949
1843,Somalia,Banaadir,2012,8,-0.8362977501001586
1844,Somalia,Banaadir,2012,9,-0.7561088742043816
1845,Somalia,Banaadir,2013,1,-1.0547836646618094
1846,Somalia,Banaadir,2013,10,-0.7874592488511561
1847,Somalia,Banaadir,2013,11,-0.9662392079119548
1848,Somalia,Banaadir,2013,12,-0.9476527895179168
1849,Somalia,Banaadir,2013,2,-1.109595171483567
1850,Somalia,Banaadir,2013,3,-1.1719250631164502
1851,Somalia,Banaadir,2013,4,-1.2487226083493306
1852,Somalia,Banaadir,2013,5,-0.9796910320720792
1853,Somalia,Banaadir,2013,6,-0.9395888604492961
1854,Somalia,Banaadir,2013,7,-0.8861230990746818
1855,Somalia,Banaadir,2013,8,-1.099416022192265
1856,Somalia,Banaadir,2013,9,-1.0699419855677164
1857,Somalia,Banaadir,2014,1,-0.9322739766202701
1858,Somalia,Banaadir,2014,10,-0.10206490188577544
1859,Somalia,Banaadir,2014,11,-0.2173912927989136
1860,Somalia,Banaadir,2014,12,-0.36004242096927186
1861,Somalia,Banaadir,2014,2,-0.918256567045899
1862,Somalia,Banaadir,2014,3,-0.9858838246839778
1863,Somalia,Banaadir,2014,4,-0.625838047801268
1864,Somalia,Banaadir,2014,5,-0.5768840457142594
1865,Somalia,Banaadir,2014,6,-0.041942018641603136
1866,Somalia,Banaadir,2014,7,-0.05017158617222364
1867,Somalia,Banaadir,2014,8,-0.06894664056228977
1868,Somalia,Banaadir,2014,9,0.009631147826246578
1869,Somalia,Banaadir,2015,1,-0.5271751261781876
1870,Somalia,Banaadir,2015,10,-0.8252626736701913
1871,Somalia,Banaadir,2015,11,-0.7983040833576996
1872,Somalia,Banaadir,2015,12,-0.9016426039592088
1873,Somalia,Banaadir,2015,2,-0.4453947476707001
1874,Somalia,Banaadir,2015,3,-0.33946981529435316
1875,Somalia,Banaadir,2015,4,-0.30757418293458727
1876,Somalia,Banaadir,2015,5,-0.1867838447858098
1877,Somalia,Banaadir,2015,6,-0.33014397226212616
1878,Somalia,Banaadir,2015,7,-0.3356572459064594
1879,Somalia,Banaadir,2015,8,-0.945913946455079
1880,Somalia,Banaadir,2015,9,-0.9433377841047956
1881,Somalia,Banaadir,2016,1,-0.8223133774323467
1882,Somalia,Banaadir,2016,10,-0.9056159440576257
1883,Somalia,Banaadir,2016,11,-0.591151700808872
1884,Somalia,Banaadir,2016,12,-0.3009957355350289
1885,Somalia,Banaadir,2016,2,-0.9383715287616113
1886,Somalia,Banaadir,2016,3,-1.0039729084030131
1887,Somalia,Banaadir,2016,4,-0.8793265747577461
1888,Somalia,Banaadir,2016,5,-0.6785906869279706
1889,Somalia,Banaadir,2016,6,-0.5280123948345101
1890,Somalia,Banaadir,2016,7,-0.6591176005521843
1891,Somalia,Banaadir,2016,8,-0.7650791870616036
1892,Somalia,Banaadir,2016,9,-0.9249928335172133
1893,Somalia,Banaadir,2017,1,0.21886452447891303
1894,Somalia,Banaadir,2017,10,-0.5550853811769824
1895,Somalia,Banaadir,2017,11,-0.8752744178874095
1896,Somalia,Banaadir,2017,12,-1.0826610024457501
1897,Somalia,Banaadir,2017,2,0.20510856174998482
1898,Somalia,Banaadir,2017,3,-0.04062765888891652
1899,Somalia,Banaadir,2017,4,-0.06342139224995184
1900,Somalia,Banaadir,2017,5,0.02184136037939098
1901,Somalia,Banaadir,2017,6,0.22507118171487142
1902,Somalia,Banaadir,2017,7,0.23533817403353602
1903,Somalia,Banaadir,2017,8,-0.1122080030313444
1904,Somalia,Banaadir,2017,9,-0.4260221942777974
1905,Somalia,Banaadir,2018,1,-1.5591737863079536
1906,Somalia,Banaadir,2018,10,-1.3569817481130795
1907,Somalia,Banaadir,2018,11,-1.2776622892384963
1908,Somalia,Banaadir,2018,12,-1.3042974168249788
1909,Somalia,Banaadir,2018,2,-1.4551028435785107
1910,Somalia,Banaadir,2018,3,-1.2176971118980409
1911,Somalia,Banaadir,2018,4,-0.8000536911550873
1912,Somalia,Banaadir,2018,5,-1.1701760995374766
1913,Somalia,Banaadir,2018,6,-1.0707480276354189
1914,Somalia,Banaadir,2018,7,-1.3582400431847326
1915,Somalia,Banaadir,2018,8,-1.5099481013364575
1916,Somalia,Banaadir,2018,9,-1.4747878752907888
1917,Somalia,Banaadir,2019,1,-1.2292022082400578
1918,Somalia,Banaadir,2019,10,-0.7484109399955152
1919,Somalia,Banaadir,2019,11,-0.7182396051120057
1920,Somalia,Banaadir,2019,12,-0.8291118892365017
1921,Somalia,Banaadir,2019,2,-1.1613553204920248
1922,Somalia,Banaadir,2019,3,-1.1471330592613218
1923,Somalia,Banaadir,2019,4,-0.8147997617807192
1924,Somalia,Banaadir,2019,5,-0.7626629953622545
1925,Somalia,Banaadir,2019,6,-0.837976759135181
1926,Somalia,Banaadir,2019,7,-0.8872106358179482
1927,Somalia,Banaadir,2019,8,-0.8566890368469332
1928,Somalia,Banaadir,2019,9,-0.9279605499053294
1929,Somalia,Banaadir,2020,1,-0.8682470748848552
1930,Somalia,Banaadir,2020,2,-0.8067227954498297
1931,Somalia,Bari,2010,1,3.6821228401167767
1932,Somalia,Bari,2010,10,3.3559440414471124
1933,Somalia,Bari,2010,11,3.261956753084222
1934,Somalia,Bari,2010,12,3.2092923403245734
1935,Somalia,Bari,2010,2,4.373368570518267
1936,Somalia,Bari,2010,3,4.470196866454902
1937,Somalia,Bari,2010,4,3.836266480419031
1938,Somalia,Bari,2010,5,3.432795840549626
1939,Somalia,Bari,2010,6,3.5970000365809858
1940,Somalia,Bari,2010,7,3.5801709535565767
1941,Somalia,Bari,2010,8,3.7066047507085003
1942,Somalia,Bari,2010,9,3.6256511627442944
1943,Somalia,Bari,2011,1,3.864744445919304
1944,Somalia,Bari,2011,10,2.8206317632529156
1945,Somalia,Bari,2011,11,2.760806875843277
1946,Somalia,Bari,2011,12,2.714352458656643
1947,Somalia,Bari,2011,2,4.4829923090012915
1948,Somalia,Bari,2011,3,2.763998035512245
1949,Somalia,Bari,2011,4,3.149615223032981
1950,Somalia,Bari,2011,5,3.215010146808643
1951,Somalia,Bari,2011,6,3.102512708511697
1952,Somalia,Bari,2011,7,3.2366114535519066
1953,Somalia,Bari,2011,8,3.1319053247521653
1954,Somalia,Bari,2011,9,2.983752098481696
1955,Somalia,Bari,2012,1,2.5239343819574107
1956,Somalia,Bari,2012,10,0.18227539339235083
1957,Somalia,Bari,2012,11,0.18947075703167454
1958,Somalia,Bari,2012,12,0.09298088860358542
1959,Somalia,Bari,2012,2,2.2727335442870458
1960,Somalia,Bari,2012,3,1.9004928999596786
1961,Somalia,Bari,2012,4,1.7470998181691837
1962,Somalia,Bari,2012,5,2.5170386687165447
1963,Somalia,Bari,2012,6,2.241274579253567
1964,Somalia,Bari,2012,7,2.1855787969951037
1965,Somalia,Bari,2012,8,0.46826144148082494
1966,Somalia,Bari,2012,9,0.3560774681130059
1967,Somalia,Bari,2013,1,0.03337501251488115
1968,Somalia,Bari,2013,10,0.1325619430163021
1969,Somalia,Bari,2013,11,0.3195950790609248
1970,Somalia,Bari,2013,12,0.3707030477206888
1971,Somalia,Bari,2013,2,-0.005351836702893825
1972,Somalia,Bari,2013,3,-0.009206024569484605
1973,Somalia,Bari,2013,4,0.028388418104657087
1974,Somalia,Bari,2013,5,0.006382462110478604
1975,Somalia,Bari,2013,6,0.6496669168718974
1976,Somalia,Bari,2013,7,0.7026471870196095
1977,Somalia,Bari,2013,8,0.10681713073000554
1978,Somalia,Bari,2013,9,0.10449397803983396
1979,Somalia,Bari,2014,1,1.0770505558859065
1980,Somalia,Bari,2014,10,0.6610192241642087
1981,Somalia,Bari,2014,11,0.6502744192218584
1982,Somalia,Bari,2014,12,0.534315155503283
1983,Somalia,Bari,2014,2,0.8395701053762795
1984,Somalia,Bari,2014,3,0.5503935048557219
1985,Somalia,Bari,2014,4,0.5276542445420989
1986,Somalia,Bari,2014,5,0.41366649212071577
1987,Somalia,Bari,2014,6,1.0542037566580156
1988,Somalia,Bari,2014,7,0.40966679187334715
1989,Somalia,Bari,2014,8,0.5136693848833886
1990,Somalia,Bari,2014,9,0.6161677656004809
1991,Somalia,Bari,2015,1,0.4892348196078254
1992,Somalia,Bari,2015,10,0.8910514617202867
1993,Somalia,Bari,2015,11,3.8011615758026225
1994,Somalia,Bari,2015,12,3.07615880482458
1995,Somalia,Bari,2015,2,0.41849977143500716
1996,Somalia,Bari,2015,3,1.104261447344823
1997,Somalia,Bari,2015,4,1.151721325313973
1998,Somalia,Bari,2015,5,1.131331391969251
1999,Somalia,Bari,2015,6,0.347305098556617
2000,Somalia,Bari,2015,7,0.326749317303574
2001,Somalia,Bari,2015,8,0.3526751078209965
2002,Somalia,Bari,2015,9,0.9990292749325235
2003,Somalia,Bari,2016,1,3.08519855129218
2004,Somalia,Bari,2016,10,3.748929588990657
2005,Somalia,Bari,2016,11,3.91067967137847
2006,Somalia,Bari,2016,12,3.319609936299715
2007,Somalia,Bari,2016,2,3.1979186701217737
2008,Somalia,Bari,2016,3,2.907114030305062
2009,Somalia,Bari,2016,4,1.4834722920137993
2010,Somalia,Bari,2016,5,2.9671221778103463
2011,Somalia,Bari,2016,6,2.9567990000319435
2012,Somalia,Bari,2016,7,3.008991668989183
2013,Somalia,Bari,2016,8,3.2732640534663955
2014,Somalia,Bari,2016,9,3.5257302849548267
2015,Somalia,Bari,2017,1,3.6188940625909427
2016,Somalia,Bari,2017,10,4.163830971575072
2017,Somalia,Bari,2017,11,3.9430109608930812
2018,Somalia,Bari,2017,12,3.649333944978583
2019,Somalia,Bari,2017,2,1.722235945541308
2020,Somalia,Bari,2017,3,4.032301936260518
2021,Somalia,Bari,2017,4,2.656406101029772
2022,Somalia,Bari,2017,5,2.640059367510152
2023,Somalia,Bari,2017,6,2.6097288312053424
2024,Somalia,Bari,2017,7,2.585228675406947
2025,Somalia,Bari,2017,8,4.5081875970497025
2026,Somalia,Bari,2017,9,4.618197116534083
2027,Somalia,Bari,2018,1,4.336591018079871
2028,Somalia,Bari,2018,10,3.9074537095136264
2029,Somalia,Bari,2018,11,3.852992529587675
2030,Somalia,Bari,2018,12,4.101076296854096
2031,Somalia,Bari,2018,2,4.37091327378916
2032,Somalia,Bari,2018,3,4.148934108549575
2033,Somalia,Bari,2018,5,4.08738181269456
2034,Somalia,Bari,2018,6,4.262496925533272
2035,Somalia,Bari,2018,7,4.038227057832275
2036,Somalia,Bari,2018,8,4.0322191956713525
2037,Somalia,Bari,2018,9,4.307910479625688
2038,Somalia,Bari,2019,1,4.047142023302751
2039,Somalia,Bari,2019,10,4.27247720732185
2040,Somalia,Bari,2019,11,4.238449443251295
2041,Somalia,Bari,2019,12,4.249638750436867
2042,Somalia,Bari,2019,2,4.036615977139424
2043,Somalia,Bari,2019,3,3.9012014599000193
2044,Somalia,Bari,2019,4,3.8401342109719385
2045,Somalia,Bari,2019,5,3.869606286600808
2046,Somalia,Bari,2019,6,4.007208563947309
2047,Somalia,Bari,2019,7,4.080347761526108
2048,Somalia,Bari,2019,8,4.075647584715516
2049,Somalia,Bari,2020,1,4.193730528179728
2050,Somalia,Bari,2020,2,4.103425091966565
2051,Somalia,Bari,2020,3,4.224931258938928
2052,Somalia,Bay,2010,1,0.5395865908341777
2053,Somalia,Bay,2010,10,-0.06816747555337654
2054,Somalia,Bay,2010,11,0.9768093358880197
2055,Somalia,Bay,2010,12,1.458912931297738
2056,Somalia,Bay,2010,2,0.5467512706154175
2057,Somalia,Bay,2010,3,0.44193703874026785
2058,Somalia,Bay,2010,4,1.1954506629494694
2059,Somalia,Bay,2010,5,0.70513689953979
2060,Somalia,Bay,2010,6,0.9563695340584684
2061,Somalia,Bay,2010,7,0.4630640832250803
2062,Somalia,Bay,2010,8,-0.24458985686893425
2063,Somalia,Bay,2010,9,-0.071371262934118
2064,Somalia,Bay,2011,1,1.4438191746370024
2065,Somalia,Bay,2011,10,1.491005647623616
2066,Somalia,Bay,2011,11,0.8297920588791169
2067,Somalia,Bay,2011,12,-0.1467340864818989
2068,Somalia,Bay,2011,2,1.6108601093421204
2069,Somalia,Bay,2011,3,1.5201706536471313
2070,Somalia,Bay,2011,4,3.0266317425173908
2071,Somalia,Bay,2011,5,2.7889481245326913
2072,Somalia,Bay,2011,6,3.216644253353083
2073,Somalia,Bay,2011,7,2.6830238412354195
2074,Somalia,Bay,2011,8,2.669184317466481
2075,Somalia,Bay,2011,9,1.9111260657384352
2076,Somalia,Bay,2012,1,-0.7979489356024454
2077,Somalia,Bay,2012,10,-1.0837702585725095
2078,Somalia,Bay,2012,11,-1.321767097671994
2079,Somalia,Bay,2012,12,-1.4648960947092844
2080,Somalia,Bay,2012,2,-1.1949980017164956
2081,Somalia,Bay,2012,3,-1.160683110918058
2082,Somalia,Bay,2012,4,-1.3505118844815724
2083,Somalia,Bay,2012,5,-1.1495619145787614
2084,Somalia,Bay,2012,6,-1.2417409522287792
2085,Somalia,Bay,2012,7,-1.04455153304574
2086,Somalia,Bay,2012,8,-0.9066731667099226
2087,Somalia,Bay,2012,9,-1.0259712525419222
2088,Somalia,Bay,2013,1,-1.5575734834423556
2089,Somalia,Bay,2013,10,-1.2301064588405695
2090,Somalia,Bay,2013,11,-1.131623352355087
2091,Somalia,Bay,2013,12,-1.1715100942860657
2092,Somalia,Bay,2013,2,-1.6626100018598349
2093,Somalia,Bay,2013,3,-1.5835886289284742
2094,Somalia,Bay,2013,4,-1.541810212986733
2095,Somalia,Bay,2013,5,-1.5675167979645057
2096,Somalia,Bay,2013,6,-1.3675745690468182
2097,Somalia,Bay,2013,7,-1.3422645861444047
2098,Somalia,Bay,2013,8,-1.5080872920919095
2099,Somalia,Bay,2013,9,-1.502360810242093
2100,Somalia,Bay,2014,1,-1.0753446575800354
2101,Somalia,Bay,2014,10,-0.7152932851565188
2102,Somalia,Bay,2014,11,-0.6775099324159111
2103,Somalia,Bay,2014,12,-0.8039001007229547
2104,Somalia,Bay,2014,2,-1.1100659306788359
2105,Somalia,Bay,2014,3,-1.095007257706796
2106,Somalia,Bay,2014,4,-0.9233005755988816
2107,Somalia,Bay,2014,5,-0.639314977789711
2108,Somalia,Bay,2014,6,-0.5719620043734029
2109,Somalia,Bay,2014,7,-0.25204906738061605
2110,Somalia,Bay,2014,8,-0.3474300085839067
2111,Somalia,Bay,2014,9,-0.784787409563573
2112,Somalia,Bay,2015,1,-0.8026273143887415
2113,Somalia,Bay,2015,10,-1.0025509348456567
2114,Somalia,Bay,2015,11,-1.0079313648178745
2115,Somalia,Bay,2015,12,-1.0764356600688176
2116,Somalia,Bay,2015,2,-0.9616262618671643
2117,Somalia,Bay,2015,3,-0.8092861881572738
2118,Somalia,Bay,2015,4,-0.762052928096639
2119,Somalia,Bay,2015,5,-0.792980619926508
2120,Somalia,Bay,2015,6,-0.8269395726519749
2121,Somalia,Bay,2015,7,-0.8727975617829713
2122,Somalia,Bay,2015,8,-0.9162006322589671
2123,Somalia,Bay,2015,9,-1.1208546253983398
2124,Somalia,Bay,2016,1,-1.098684650979901
2125,Somalia,Bay,2016,10,-0.6527508115530687
2126,Somalia,Bay,2016,11,-0.22459986464775913
2127,Somalia,Bay,2016,12,-0.04470530057277333
2128,Somalia,Bay,2016,2,-1.2285869083551524
2129,Somalia,Bay,2016,3,-1.2219025620736184
2130,Somalia,Bay,2016,4,-1.1363684619958674
2131,Somalia,Bay,2016,5,-1.0888010125583283
2132,Somalia,Bay,2016,6,-0.6018901179386089
2133,Somalia,Bay,2016,7,-0.621009544994044
2134,Somalia,Bay,2016,8,-0.5645431602659745
2135,Somalia,Bay,2016,9,-0.7386254666391512
2136,Somalia,Bay,2017,1,-0.1642683549578675
2137,Somalia,Bay,2017,10,-0.9793102681390455
2138,Somalia,Bay,2017,11,-1.9735853421405185
2139,Somalia,Bay,2017,12,-2.0153657610934594
2140,Somalia,Bay,2017,2,-0.2419853894704858
2141,Somalia,Bay,2017,3,-0.34199534709861595
2142,Somalia,Bay,2017,4,-0.08771731736564697
2143,Somalia,Bay,2017,5,-0.06505449245490735
2144,Somalia,Bay,2017,6,-0.3516773773939632
2145,Somalia,Bay,2017,7,-0.47877282691297407
2146,Somalia,Bay,2017,8,-1.654362158242884
2147,Somalia,Bay,2017,9,-1.686148294974348
2148,Somalia,Bay,2018,1,-1.3326752565689732
2149,Somalia,Bay,2018,10,-1.3217842541629337
2150,Somalia,Bay,2018,11,-1.48249794162009
2151,Somalia,Bay,2018,12,-1.4771404932316323
2152,Somalia,Bay,2018,2,-1.266435470126987
2153,Somalia,Bay,2018,3,-1.2808005204033976
2154,Somalia,Bay,2018,4,-0.6185872399819641
2155,Somalia,Bay,2018,5,-1.2814799281786715
2156,Somalia,Bay,2018,6,-1.3377976529116913
