,ADMIN0,ADMIN1,year,month,Retail,Wholesale
1547,Kenya,Rift Valley,2017,9,0.30932991613327876,0.03482924816080958
1548,Kenya,Rift Valley,2018,1,0.2051777933752838,0.04405907848317807
1549,Kenya,Rift Valley,2018,10,-0.09088593374814534,-0.06733982380055127
1550,Kenya,Rift Valley,2018,11,-0.06623708253937798,-0.1477401658181834
1551,Kenya,Rift Valley,2018,12,-0.036362673887001165,-0.18518279153994874
1552,Kenya,Rift Valley,2018,2,0.17836069986658606,-0.002343994086313788
1553,Kenya,Rift Valley,2018,3,0.14930788908810683,0.020435959948163156
1554,Kenya,Rift Valley,2018,4,0.11660504652529644,0.01051450589699169
1555,Kenya,Rift Valley,2018,5,0.02586400060207169,-0.029339749541722138
1556,Kenya,Rift Valley,2018,6,0.019432230805397476,-0.10601363202415964
1557,Kenya,Rift Valley,2018,7,-0.02052159173154272,-0.11775777344117876
1558,Kenya,Rift Valley,2018,8,-0.11700177740402873,-0.06279943813298138
1559,Kenya,Rift Valley,2018,9,-0.10348650952536657,-0.0383351684832134
1560,Kenya,Rift Valley,2019,1,0.051091360356276684,-0.17200416481508693
1561,Kenya,Rift Valley,2019,10,0.03400241168569703,-0.067192847177261
1562,Kenya,Rift Valley,2019,11,-0.0021577687435735925,-0.01538726380909531
1563,Kenya,Rift Valley,2019,12,0.07232410489038422,-0.05587072775258622
1564,Kenya,Rift Valley,2019,2,0.06372678747936134,-0.20296599417813757
1565,Kenya,Rift Valley,2019,3,0.05988910946731439,-0.11898136152381027
1566,Kenya,Rift Valley,2019,4,0.08836190030353154,0.07510267226404331
1567,Kenya,Rift Valley,2019,5,0.10008126935607671,0.21978862497801752
1568,Kenya,Rift Valley,2019,6,0.09871086879324352,0.186318977903412
1569,Kenya,Rift Valley,2019,7,0.19319531247694388,0.08273483565817112
1570,Kenya,Rift Valley,2019,8,0.17695371910505547,0.01053618987705257
1571,Kenya,Rift Valley,2019,9,0.1082046573264224,-0.07876983016410952
1572,Kenya,Rift Valley,2020,1,0.0759346837815625,-0.035671659645856495
1573,Kenya,Rift Valley,2020,2,0.03955182704064111,0.01693989076870039
1574,Kenya,Rift Valley,2020,3,0.00818098883279171,0.007580401595714863
1575,Somalia,Awdal,2010,1,-0.4471276808973064,
1576,Somalia,Awdal,2010,10,-0.6503447094608336,
1577,Somalia,Awdal,2010,11,-0.704275670856597,
1578,Somalia,Awdal,2010,12,-0.6772331781543098,
1579,Somalia,Awdal,2010,2,-0.5955059803058594,
1580,Somalia,Awdal,2010,3,-0.60411799447718,
1581,Somalia,Awdal,2010,4,-0.6298918622192174,
1582,Somalia,Awdal,2010,5,-0.6269401423420602,
1583,Somalia,Awdal,2010,6,-0.6927959452981622,
1584,Somalia,Awdal,2010,7,-0.6643086198435597,
1585,Somalia,Awdal,2010,8,-0.6530471522416178,
1586,Somalia,Awdal,2010,9,-0.6162877557367449,
1587,Somalia,Awdal,2011,1,-0.6807399586872221,
1588,Somalia,Awdal,2011,10,-0.6493129807665348,
1589,Somalia,Awdal,2011,11,-0.6611210582858773,
1590,Somalia,Awdal,2011,12,-0.6627162372966162,
1591,Somalia,Awdal,2011,2,-0.6922545191406985,
1592,Somalia,Awdal,2011,3,-0.6897031118215086,
1593,Somalia,Awdal,2011,4,-0.6182800416452306,
1594,Somalia,Awdal,2011,5,-0.6260295500655224,
1595,Somalia,Awdal,2011,6,-0.6613785148477823,
1596,Somalia,Awdal,2011,7,-0.6639330021561518,
1597,Somalia,Awdal,2011,8,-0.5974271230107221,
1598,Somalia,Awdal,2011,9,-0.654818011223224,
1599,Somalia,Awdal,2012,1,-0.7045853345374257,
1600,Somalia,Awdal,2012,10,-0.6587048689663519,
1601,Somalia,Awdal,2012,11,-0.6653150945825699,
1602,Somalia,Awdal,2012,12,-0.6643634535471403,
1603,Somalia,Awdal,2012,2,-0.6961925188858519,
1604,Somalia,Awdal,2012,3,-0.7029115489512882,
1605,Somalia,Awdal,2012,4,-0.6772705580814016,
1606,Somalia,Awdal,2012,5,-0.6695233130947725,
1607,Somalia,Awdal,2012,6,-0.6696921562025517,
1608,Somalia,Awdal,2012,7,-0.6681508551119056,
1609,Somalia,Awdal,2012,8,-0.6629365778184493,
1610,Somalia,Awdal,2012,9,-0.6782907827269733,
1611,Somalia,Awdal,2013,1,-0.661322038516851,
1612,Somalia,Awdal,2013,10,-0.6933939006207898,
1613,Somalia,Awdal,2013,11,-0.6907383148195969,
1614,Somalia,Awdal,2013,12,-0.7051336378131121,
1615,Somalia,Awdal,2013,2,-0.6658280980611602,
1616,Somalia,Awdal,2013,3,-0.6751074251086292,
1617,Somalia,Awdal,2013,4,-0.7035913497908024,
1618,Somalia,Awdal,2013,5,-0.7025011365318274,
1619,Somalia,Awdal,2013,6,-0.7495615817592919,
1620,Somalia,Awdal,2013,7,-0.7251656990995788,
1621,Somalia,Awdal,2013,8,-0.7021345443492626,
1622,Somalia,Awdal,2013,9,-0.6976513359376039,
1623,Somalia,Awdal,2014,1,-0.7318384597463782,
1624,Somalia,Awdal,2014,10,-0.5580108931898616,
1625,Somalia,Awdal,2014,11,-0.5589337595321725,
1626,Somalia,Awdal,2014,12,-0.5600663295492201,
1627,Somalia,Awdal,2014,2,-0.6710727944899705,
1628,Somalia,Awdal,2014,3,-0.6161370268592316,
1629,Somalia,Awdal,2014,4,-0.631175380564861,
1630,Somalia,Awdal,2014,5,-0.5753676321671058,
1631,Somalia,Awdal,2014,6,-0.6821474655150445,
1632,Somalia,Awdal,2014,7,-0.5519972562511388,
1633,Somalia,Awdal,2014,8,-0.49861268604237036,
1634,Somalia,Awdal,2014,9,-0.5897484843313193,
1635,Somalia,Awdal,2015,1,-0.5609576849107837,
1636,Somalia,Awdal,2015,10,-0.6834341269474041,
1637,Somalia,Awdal,2015,11,-0.6836417961930632,
1638,Somalia,Awdal,2015,12,-0.6682276017842478,
1639,Somalia,Awdal,2015,2,-0.561577733240204,
1640,Somalia,Awdal,2015,3,-0.666519923196596,
1641,Somalia,Awdal,2015,4,-0.6787373737889936,
1642,Somalia,Awdal,2015,5,-0.7050121925047277,
1643,Somalia,Awdal,2015,6,-0.5478990896060898,
1644,Somalia,Awdal,2015,7,-0.5501874976920685,
1645,Somalia,Awdal,2015,8,-0.5477116409613398,
1646,Somalia,Awdal,2015,9,-0.6833855068749212,
1647,Somalia,Awdal,2016,1,-0.6680699362342798,
1648,Somalia,Awdal,2016,10,-0.7323443286010721,
1649,Somalia,Awdal,2016,11,-0.7306066000459354,
1650,Somalia,Awdal,2016,12,-0.7297939838373652,
1651,Somalia,Awdal,2016,2,-0.6476000212350862,
1652,Somalia,Awdal,2016,3,-0.7330580140331334,
1653,Somalia,Awdal,2016,4,-0.6816633529042561,
1654,Somalia,Awdal,2016,5,-0.7478840579039456,
1655,Somalia,Awdal,2016,6,-0.7446911408412789,
1656,Somalia,Awdal,2016,7,-0.7408907718595862,
1657,Somalia,Awdal,2016,8,-0.737199977526067,
1658,Somalia,Awdal,2016,9,-0.7344893555107318,
1659,Somalia,Awdal,2017,1,-0.7842543326192302,
1660,Somalia,Awdal,2017,2,-0.7852534304949501,
1661,Somalia,Awdal,2017,3,-0.7333568640419538,
1662,Somalia,Awdal,2018,1,-0.5966842366499326,
1663,Somalia,Awdal,2018,10,-0.6446346964486227,
1664,Somalia,Awdal,2018,11,-0.6574186973097936,
1665,Somalia,Awdal,2018,12,-0.6413578191235458,
1666,Somalia,Awdal,2018,2,-0.6080218106555526,
1667,Somalia,Awdal,2018,3,-0.6011189535157929,
1668,Somalia,Awdal,2018,5,-0.6037063417968918,
1669,Somalia,Awdal,2018,6,-0.6163540234518982,
1670,Somalia,Awdal,2018,7,-0.619489787680568,
1671,Somalia,Awdal,2018,8,-0.6194536563421777,
1672,Somalia,Awdal,2018,9,-0.6289991746394437,
1673,Somalia,Awdal,2019,1,-0.6364896470487433,
1674,Somalia,Awdal,2019,10,-0.6147585458405058,
1675,Somalia,Awdal,2019,11,-0.6189235406825662,
1676,Somalia,Awdal,2019,12,-0.6192154360236704,
1677,Somalia,Awdal,2019,2,-0.6244418691464155,
1678,Somalia,Awdal,2019,3,-0.5978388700572672,
1679,Somalia,Awdal,2019,4,-0.5938551694406189,
1680,Somalia,Awdal,2019,5,-0.5851877468140599,
1681,Somalia,Awdal,2019,6,-0.5982276512050468,
1682,Somalia,Awdal,2019,7,-0.5813788800998141,
1683,Somalia,Awdal,2019,8,-0.6111022881008372,
1684,Somalia,Awdal,2020,1,-0.6228974224288615,
1685,Somalia,Awdal,2020,2,-0.6369048188117563,
1686,Somalia,Awdal,2020,3,-0.629335262654578,
1687,Somalia,Bakool,2010,1,0.5842276835621115,
1688,Somalia,Bakool,2010,10,0.26494562399678534,
1689,Somalia,Bakool,2010,11,0.44254371786359514,
1690,Somalia,Bakool,2010,12,0.6811840177517166,
1691,Somalia,Bakool,2010,2,0.540890582337885,
1692,Somalia,Bakool,2010,3,0.5163840158101752,
1693,Somalia,Bakool,2010,4,0.48170722374147584,
1694,Somalia,Bakool,2010,5,0.4256580649176205,
1695,Somalia,Bakool,2010,6,0.4488698352509459,
1696,Somalia,Bakool,2010,7,0.4636881237292776,
1697,Somalia,Bakool,2010,8,0.3915573604250615,
1698,Somalia,Bakool,2010,9,0.3431087328783214,
1699,Somalia,Bakool,2011,1,0.6607378113143497,
1700,Somalia,Bakool,2011,10,0.5520556476613848,
1701,Somalia,Bakool,2011,11,0.46598582398130844,
1702,Somalia,Bakool,2011,12,0.39610628464109415,
1703,Somalia,Bakool,2011,2,0.7618104254920248,
1704,Somalia,Bakool,2011,3,0.8205202670303219,
1705,Somalia,Bakool,2011,4,1.119287285565745,
1706,Somalia,Bakool,2011,5,1.3885180658480738,
1707,Somalia,Bakool,2011,6,1.2778027492765045,
1708,Somalia,Bakool,2011,7,0.9569907814213957,
1709,Somalia,Bakool,2011,8,0.605198875844246,
1710,Somalia,Bakool,2011,9,0.552909485932665,
1711,Somalia,Bakool,2012,1,0.03010497066588322,
1712,Somalia,Bakool,2012,10,0.16263397953670083,
1713,Somalia,Bakool,2012,11,0.038841930828830924,
1714,Somalia,Bakool,2012,12,-0.15357601549154182,
1715,Somalia,Bakool,2012,2,-0.08924217418945524,
1716,Somalia,Bakool,2012,3,-0.15189213855660508,
1717,Somalia,Bakool,2012,4,-0.15669204883777568,
1718,Somalia,Bakool,2012,5,-0.058702906568965006,
1719,Somalia,Bakool,2012,6,0.04700756267145545,
1720,Somalia,Bakool,2012,7,0.09243287263338573,
1721,Somalia,Bakool,2012,8,0.11169453416913998,
1722,Somalia,Bakool,2012,9,0.23145690073116865,
1723,Somalia,Bakool,2013,1,-0.19550198164451324,
1724,Somalia,Bakool,2013,10,-0.1191763497081373,
1725,Somalia,Bakool,2013,11,-0.002308161179541751,
1726,Somalia,Bakool,2013,12,-0.07306739293569466,
1727,Somalia,Bakool,2013,2,-0.22288732282160703,
1728,Somalia,Bakool,2013,3,-0.0198436390791706,
1729,Somalia,Bakool,2013,4,-0.11167884785666558,
1730,Somalia,Bakool,2013,5,-0.1519218924384702,
1731,Somalia,Bakool,2013,6,-0.11449984150058679,
1732,Somalia,Bakool,2013,7,-0.03412032797036304,
1733,Somalia,Bakool,2013,8,0.00916581094308079,
1734,Somalia,Bakool,2013,9,-0.11823927458709764,
1735,Somalia,Bakool,2014,1,-0.07046248699391182,
1736,Somalia,Bakool,2014,10,0.24448895933999623,
1737,Somalia,Bakool,2014,11,0.320086047487739,
1738,Somalia,Bakool,2014,12,0.4874654614327891,
1739,Somalia,Bakool,2014,2,-0.09328447430768616,
1740,Somalia,Bakool,2014,3,0.21702462795015945,
1741,Somalia,Bakool,2014,4,0.502525057769344,
1742,Somalia,Bakool,2014,5,1.0474916278690714,
1743,Somalia,Bakool,2014,6,0.9524079065588565,
1744,Somalia,Bakool,2014,7,0.7878080876433344,
1745,Somalia,Bakool,2014,8,0.6659913508591533,
1746,Somalia,Bakool,2014,9,0.42912327870076883,
1747,Somalia,Bakool,2015,1,0.257581214446363,
1748,Somalia,Bakool,2015,10,0.04155451503684415,
1749,Somalia,Bakool,2015,11,0.1876275647350292,
1750,Somalia,Bakool,2015,12,0.22603432119499942,
1751,Somalia,Bakool,2015,2,-0.005197628543446409,
1752,Somalia,Bakool,2015,3,0.02733908640461355,
1753,Somalia,Bakool,2015,4,0.02815999890308994,
1754,Somalia,Bakool,2015,5,0.05310671985709625,
1755,Somalia,Bakool,2015,6,0.1251350650820841,
1756,Somalia,Bakool,2015,7,0.10142909783588207,
1757,Somalia,Bakool,2015,8,-0.005683152446193801,
1758,Somalia,Bakool,2015,9,-0.051825806850805435,
1759,Somalia,Bakool,2016,1,0.18062944287471092,
1760,Somalia,Bakool,2016,10,0.49986399058481257,
1761,Somalia,Bakool,2016,11,0.5249650102895455,
1762,Somalia,Bakool,2016,12,0.6483740920939826,
1763,Somalia,Bakool,2016,2,0.1314607920717989,
1764,Somalia,Bakool,2016,3,0.17169811702998408,
1765,Somalia,Bakool,2016,4,0.2051309819370484,
1766,Somalia,Bakool,2016,5,0.34697005612975484,
1767,Somalia,Bakool,2016,6,0.46823465612741205,
1768,Somalia,Bakool,2016,7,0.4298369731557443,
1769,Somalia,Bakool,2016,8,0.41031360042592807,
1770,Somalia,Bakool,2016,9,0.46822966888701484,
1771,Somalia,Bakool,2017,1,0.6147605181694566,
1772,Somalia,Bakool,2017,10,0.40636801734955225,
1773,Somalia,Bakool,2017,11,0.375191002918303,
1774,Somalia,Bakool,2017,12,0.25462169710294474,
1775,Somalia,Bakool,2017,2,0.5531179922873091,
1776,Somalia,Bakool,2017,3,0.6373648555863621,
1777,Somalia,Bakool,2017,4,0.763570145782079,
1778,Somalia,Bakool,2017,5,0.7641911247681833,
1779,Somalia,Bakool,2017,6,0.7990718982521775,
1780,Somalia,Bakool,2017,7,0.6766055858611318,
1781,Somalia,Bakool,2017,8,0.4065891325352893,
1782,Somalia,Bakool,2017,9,0.3066761847766109,
1783,Somalia,Bakool,2018,1,0.21456677411031203,
1784,Somalia,Bakool,2018,10,0.2833753607116547,
1785,Somalia,Bakool,2018,11,0.2621770755103733,
1786,Somalia,Bakool,2018,12,0.347756997002563,
1787,Somalia,Bakool,2018,2,0.21500323891757003,
1788,Somalia,Bakool,2018,3,0.24932954582405534,
1789,Somalia,Bakool,2018,4,0.2944812500654493,
1790,Somalia,Bakool,2018,5,0.2607930310690062,
1791,Somalia,Bakool,2018,6,0.28960970827692156,
1792,Somalia,Bakool,2018,7,0.3362983621081193,
1793,Somalia,Bakool,2018,8,0.328849374848156,
1794,Somalia,Bakool,2018,9,0.3260825233945982,
1795,Somalia,Bakool,2019,1,0.29025692909159445,
1796,Somalia,Bakool,2019,10,0.2906458555600855,
1797,Somalia,Bakool,2019,11,0.33113152421713543,
1798,Somalia,Bakool,2019,12,0.3482866077882621,
1799,Somalia,Bakool,2019,2,0.30931858936436635,
1800,Somalia,Bakool,2019,3,0.2831945784939546,
1801,Somalia,Bakool,2019,4,0.2639860138125739,
1802,Somalia,Bakool,2019,5,0.25041055475031987,
1803,Somalia,Bakool,2019,6,0.3032459120915416,
1804,Somalia,Bakool,2019,7,0.2913202228480977,
1805,Somalia,Bakool,2019,8,0.28816641857204794,
1806,Somalia,Bakool,2020,1,0.34100373548233115,
1807,Somalia,Bakool,2020,2,0.3533437633598106,
1808,Somalia,Bakool,2020,3,0.352032292443638,
1809,Somalia,Banadir,2010,1,0.277840142462771,
1810,Somalia,Banadir,2010,10,-0.08185452124970723,
1811,Somalia,Banadir,2010,11,0.29872307902349676,
1812,Somalia,Banadir,2010,12,0.30339686264778265,
1813,Somalia,Banadir,2010,2,0.2535675600872582,
1814,Somalia,Banadir,2010,3,0.2543278495137427,
1815,Somalia,Banadir,2010,4,0.28215629528576963,
1816,Somalia,Banadir,2010,5,0.17062389133542333,
1817,Somalia,Banadir,2010,6,0.28794818765542046,
1818,Somalia,Banadir,2010,7,0.22819946865546448,
1819,Somalia,Banadir,2010,8,0.05705405325967117,
1820,Somalia,Banadir,2010,9,-0.0718498913491271,
1821,Somalia,Banadir,2011,1,0.38810081589574236,
1822,Somalia,Banadir,2011,10,0.22905523021680585,
1823,Somalia,Banadir,2011,11,0.052362107634062606,
1824,Somalia,Banadir,2011,12,0.0044166620323967815,
1825,Somalia,Banadir,2011,2,0.4038480742118992,
1826,Somalia,Banadir,2011,3,0.4885471958650582,
1827,Somalia,Banadir,2011,4,0.8917879465387227,
1828,Somalia,Banadir,2011,5,0.8600750406376655,
1829,Somalia,Banadir,2011,6,1.3241647359934365,
1830,Somalia,Banadir,2011,7,1.1896414279362346,
1831,Somalia,Banadir,2011,8,1.087239565636689,
1832,Somalia,Banadir,2011,9,0.6788182047028544,
1833,Somalia,Banadir,2012,1,-0.05745080530042453,
1834,Somalia,Banadir,2012,10,-0.27562891187574484,
1835,Somalia,Banadir,2012,11,-0.35001128627233474,
1836,Somalia,Banadir,2012,12,-0.39236369086459155,
1837,Somalia,Banadir,2012,2,-0.11972841597593244,
1838,Somalia,Banadir,2012,3,-0.2290889648231573,
1839,Somalia,Banadir,2012,4,-0.1174482959144469,
1840,Somalia,Banadir,2012,5,-0.11712164035335977,
1841,Somalia,Banadir,2012,6,-0.2135807207111079,
1842,Somalia,Banadir,2012,7,-0.1605701991434983,
1843,Somalia,Banadir,2012,8,-0.27876591670005285,
1844,Somalia,Banadir,2012,9,-0.2520362914014605,
1845,Somalia,Banadir,2013,1,-0.3515945548872698,
1846,Somalia,Banadir,2013,10,-0.2624864162837187,
1847,Somalia,Banadir,2013,11,-0.3220797359706516,
1848,Somalia,Banadir,2013,12,-0.3158842631726389,
1849,Somalia,Banadir,2013,2,-0.369865057161189,
1850,Somalia,Banadir,2013,3,-0.3906416877054834,
1851,Somalia,Banadir,2013,4,-0.41624086944977684,
1852,Somalia,Banadir,2013,5,-0.32656367735735975,
1853,Somalia,Banadir,2013,6,-0.313196286816432,
1854,Somalia,Banadir,2013,7,-0.2953743663582273,
1855,Somalia,Banadir,2013,8,-0.3664720073974217,
1856,Somalia,Banadir,2013,9,-0.35664732852257214,
1857,Somalia,Banadir,2014,1,-0.3107579922067567,
1858,Somalia,Banadir,2014,10,-0.034021633961925146,
1859,Somalia,Banadir,2014,11,-0.07246376426630453,
1860,Somalia,Banadir,2014,12,-0.12001414032309062,
1861,Somalia,Banadir,2014,2,-0.306085522348633,
1862,Somalia,Banadir,2014,3,-0.32862794156132596,
1863,Somalia,Banadir,2014,4,-0.20861268260042265,
1864,Somalia,Banadir,2014,5,-0.19229468190475316,
1865,Somalia,Banadir,2014,6,-0.01398067288053438,
1866,Somalia,Banadir,2014,7,-0.01672386205740788,
1867,Somalia,Banadir,2014,8,-0.022982213520763257,
1868,Somalia,Banadir,2014,9,0.0032103826087488594,
1869,Somalia,Banadir,2015,1,-0.17572504205939588,
1870,Somalia,Banadir,2015,10,-0.2750875578900638,
1871,Somalia,Banadir,2015,11,-0.2661013611192332,
1872,Somalia,Banadir,2015,12,-0.3005475346530696,
1873,Somalia,Banadir,2015,2,-0.14846491589023336,
1874,Somalia,Banadir,2015,3,-0.11315660509811772,
1875,Somalia,Banadir,2015,4,-0.10252472764486242,
1876,Somalia,Banadir,2015,5,-0.06226128159526994,
1877,Somalia,Banadir,2015,6,-0.11004799075404205,
1878,Somalia,Banadir,2015,7,-0.11188574863548646,
1879,Somalia,Banadir,2015,8,-0.3153046488183597,
1880,Somalia,Banadir,2015,9,-0.3144459280349319,
1881,Somalia,Banadir,2016,1,-0.2741044591441156,
1882,Somalia,Banadir,2016,10,-0.3018719813525419,
1883,Somalia,Banadir,2016,11,-0.19705056693629067,
1884,Somalia,Banadir,2016,12,-0.10033191184500963,
1885,Somalia,Banadir,2016,2,-0.3127905095872038,
1886,Somalia,Banadir,2016,3,-0.3346576361343377,
1887,Somalia,Banadir,2016,4,-0.29310885825258204,
1888,Somalia,Banadir,2016,5,-0.22619689564265688,
1889,Somalia,Banadir,2016,6,-0.17600413161150338,
1890,Somalia,Banadir,2016,7,-0.2197058668507281,
1891,Somalia,Banadir,2016,8,-0.2550263956872012,
1892,Somalia,Banadir,2016,9,-0.3083309445057378,
1893,Somalia,Banadir,2017,1,0.072954841492971,
1894,Somalia,Banadir,2017,10,-0.18502846039232745,
1895,Somalia,Banadir,2017,11,-0.29175813929580313,
1896,Somalia,Banadir,2017,12,-0.36088700081525005,
1897,Somalia,Banadir,2017,2,0.06836952058332828,
1898,Somalia,Banadir,2017,3,-0.013542552962972174,
1899,Somalia,Banadir,2017,4,-0.02114046408331728,
1900,Somalia,Banadir,2017,5,0.007280453459796994,
1901,Somalia,Banadir,2017,6,0.07502372723829047,
1902,Somalia,Banadir,2017,7,0.07844605801117867,
1903,Somalia,Banadir,2017,8,-0.0374026676771148,
1904,Somalia,Banadir,2017,9,-0.14200739809259913,
1905,Somalia,Banadir,2018,1,-0.3118347572615907,
1906,Somalia,Banadir,2018,10,-0.2713963496226159,
1907,Somalia,Banadir,2018,11,-0.2555324578476993,
1908,Somalia,Banadir,2018,12,-0.26085948336499576,
1909,Somalia,Banadir,2018,2,-0.29102056871570214,
1910,Somalia,Banadir,2018,3,-0.24353942237960818,
1911,Somalia,Banadir,2018,4,-0.2666845637183624,
1912,Somalia,Banadir,2018,5,-0.23403521990749532,
1913,Somalia,Banadir,2018,6,-0.2141496055270838,
1914,Somalia,Banadir,2018,7,-0.2716480086369465,
1915,Somalia,Banadir,2018,8,-0.3019896202672915,
1916,Somalia,Banadir,2018,9,-0.2949575750581578,
1917,Somalia,Banadir,2019,1,-0.24584044164801155,
1918,Somalia,Banadir,2019,10,-0.24947031333183842,
1919,Somalia,Banadir,2019,11,-0.2394132017040019,
1920,Somalia,Banadir,2019,12,-0.2763706297455006,
1921,Somalia,Banadir,2019,2,-0.23227106409840498,
1922,Somalia,Banadir,2019,3,-0.22942661185226437,
1923,Somalia,Banadir,2019,4,-0.2715999205935731,
1924,Somalia,Banadir,2019,5,-0.2542209984540848,
1925,Somalia,Banadir,2019,6,-0.27932558637839366,
1926,Somalia,Banadir,2019,7,-0.29573687860598274,
1927,Somalia,Banadir,2019,8,-0.28556301228231107,
1928,Somalia,Banadir,2019,9,-0.30932018330177646,
1929,Somalia,Banadir,2020,1,-0.28941569162828507,
1930,Somalia,Banadir,2020,2,-0.26890759848327656,
1931,Somalia,Bari,2010,1,1.2273742800389256,
1932,Somalia,Bari,2010,10,1.1186480138157042,
1933,Somalia,Bari,2010,11,1.0873189176947406,
1934,Somalia,Bari,2010,12,1.0697641134415246,
1935,Somalia,Bari,2010,2,1.4577895235060891,
1936,Somalia,Bari,2010,3,1.490065622151634,
1937,Somalia,Bari,2010,4,1.2787554934730103,
1938,Somalia,Bari,2010,5,1.1442652801832087,
1939,Somalia,Bari,2010,6,1.199000012193662,
1940,Somalia,Bari,2010,7,1.1933903178521923,
1941,Somalia,Bari,2010,8,1.2355349169028333,
1942,Somalia,Bari,2010,9,1.2085503875814314,
1943,Somalia,Bari,2011,1,1.288248148639768,
1944,Somalia,Bari,2011,10,1.4103158816264578,
1945,Somalia,Bari,2011,11,1.3804034379216386,
1946,Somalia,Bari,2011,12,1.3571762293283216,
1947,Somalia,Bari,2011,2,1.494330769667097,
1948,Somalia,Bari,2011,3,1.3819990177561225,
1949,Somalia,Bari,2011,4,1.5748076115164904,
1950,Somalia,Bari,2011,5,1.6075050734043215,
1951,Somalia,Bari,2011,6,1.5512563542558484,
1952,Somalia,Bari,2011,7,1.6183057267759533,
1953,Somalia,Bari,2011,8,1.5659526623760827,
1954,Somalia,Bari,2011,9,1.491876049240848,
1955,Somalia,Bari,2012,1,1.2619671909787054,
1956,Somalia,Bari,2012,10,0.09113769669617541,
1957,Somalia,Bari,2012,11,0.09473537851583727,
1958,Somalia,Bari,2012,12,0.04649044430179271,
1959,Somalia,Bari,2012,2,1.1363667721435229,
1960,Somalia,Bari,2012,3,0.9502464499798393,
1961,Somalia,Bari,2012,4,0.8735499090845918,
1962,Somalia,Bari,2012,5,0.8390128895721816,
1963,Somalia,Bari,2012,6,0.7470915264178557,
1964,Somalia,Bari,2012,7,0.7285262656650345,
1965,Somalia,Bari,2012,8,0.23413072074041247,
1966,Somalia,Bari,2012,9,0.17803873405650295,
1967,Somalia,Bari,2013,1,0.016687506257440574,
1968,Somalia,Bari,2013,10,0.06628097150815104,
1969,Somalia,Bari,2013,11,0.1597975395304624,
1970,Somalia,Bari,2013,12,0.1853515238603444,
1971,Somalia,Bari,2013,2,-0.0026759183514469126,
1972,Somalia,Bari,2013,3,-0.004603012284742303,
1973,Somalia,Bari,2013,4,0.014194209052328544,
1974,Somalia,Bari,2013,5,0.003191231055239302,
1975,Somalia,Bari,2013,6,0.3248334584359487,
1976,Somalia,Bari,2013,7,0.35132359350980474,
1977,Somalia,Bari,2013,8,0.05340856536500277,
1978,Somalia,Bari,2013,9,0.05224698901991698,
1979,Somalia,Bari,2014,1,0.5385252779429532,
1980,Somalia,Bari,2014,10,0.33050961208210433,
1981,Somalia,Bari,2014,11,0.3251372096109292,
1982,Somalia,Bari,2014,12,0.2671575777516415,
1983,Somalia,Bari,2014,2,0.41978505268813976,
1984,Somalia,Bari,2014,3,0.27519675242786096,
1985,Somalia,Bari,2014,4,0.26382712227104943,
1986,Somalia,Bari,2014,5,0.20683324606035788,
1987,Somalia,Bari,2014,6,0.5271018783290078,
1988,Somalia,Bari,2014,7,0.20483339593667357,
1989,Somalia,Bari,2014,8,0.2568346924416943,
1990,Somalia,Bari,2014,9,0.30808388280024046,
1991,Somalia,Bari,2015,1,0.2446174098039127,
1992,Somalia,Bari,2015,10,0.44552573086014335,
1993,Somalia,Bari,2015,11,1.2670538586008742,
1994,Somalia,Bari,2015,12,1.02538626827486,
1995,Somalia,Bari,2015,2,0.20924988571750358,
1996,Somalia,Bari,2015,3,0.5521307236724114,
1997,Somalia,Bari,2015,4,0.5758606626569865,
1998,Somalia,Bari,2015,5,0.5656656959846255,
1999,Somalia,Bari,2015,6,0.1736525492783085,
2000,Somalia,Bari,2015,7,0.163374658651787,
2001,Somalia,Bari,2015,8,0.17633755391049824,
2002,Somalia,Bari,2015,9,0.49951463746626174,
2003,Somalia,Bari,2016,1,1.0283995170973934,
2004,Somalia,Bari,2016,10,0.9372323972476643,
2005,Somalia,Bari,2016,11,0.9776699178446175,
2006,Somalia,Bari,2016,12,0.8299024840749287,
2007,Somalia,Bari,2016,2,1.0659728900405911,
2008,Somalia,Bari,2016,3,0.9690380101016873,
2009,Somalia,Bari,2016,4,0.7417361460068996,
2010,Somalia,Bari,2016,5,0.989040725936782,
2011,Somalia,Bari,2016,6,0.9855996666773145,
2012,Somalia,Bari,2016,7,1.0029972229963944,
2013,Somalia,Bari,2016,8,0.8183160133665989,
2014,Somalia,Bari,2016,9,0.8814325712387067,
2015,Somalia,Bari,2017,1,0.9047235156477357,
2016,Somalia,Bari,2017,10,0.8327661943150144,
2017,Somalia,Bari,2017,11,0.7886021921786163,
2018,Somalia,Bari,2017,12,0.7298667889957166,
2019,Somalia,Bari,2017,2,0.861117972770654,
2020,Somalia,Bari,2017,3,1.0080754840651296,
2021,Somalia,Bari,2017,4,0.8854687003432574,
2022,Somalia,Bari,2017,5,0.8800197891700506,
2023,Somalia,Bari,2017,6,0.8699096104017808,
2024,Somalia,Bari,2017,7,0.8617428918023157,
2025,Somalia,Bari,2017,8,0.9016375194099405,
2026,Somalia,Bari,2017,9,0.9236394233068166,
2027,Somalia,Bari,2018,1,0.8673182036159742,
2028,Somalia,Bari,2018,10,0.7814907419027253,
2029,Somalia,Bari,2018,11,0.770598505917535,
2030,Somalia,Bari,2018,12,0.8202152593708192,
